,title,precision,recall,weekly mean,weekly std,yearly mean,yearly std,SR,alpha,t(alpha),beta,t(beta),F-statistic,R-squared
0,CatBoost 20 features,58.36%,82.93%,0.88%,2.19%,23.90%,25.42%,0.78,0.17%,2.58,-0.05,-1.00,1.01,0.30%
