,title,precision,weekly mean,weekly std,yearly mean,yearly std,SR,alpha,t(alpha),beta,t(beta),F-statistic,R-squared
0,Catboost 100 features,10.96%,0.38%,4.04%,7.62%,8.76%,0.41,0.07%,0.72,0.07,1.07,1.15,0.34%
