,title,precision,weekly mean,weekly std,yearly mean,yearly std,SR,alpha,t(alpha),beta,t(beta),F-statistic,R-squared
0,XGBoost 20 features,52.55%,-0.13%,2.35%,-3.45%,6.71%,-1.11,-0.05%,-0.74,-0.11,-2.45,6.00,1.75%
