,title,precision,recall,weekly mean,weekly std,yearly mean,yearly std,SR,alpha,t(alpha),beta,t(beta),F-statistic,R-squared
0,RNN + Attention,56.73%,23.58%,0.67%,6.05%,27.97%,33.75%,0.71,0.13%,1.67,-0.32,-5.48,30.05,2.28%
