,alpha
3973,-1
12183,-1
1126,-1
13622,-1
16545,0
7595,0
14217,-1
14175,0
501,1
17410,0
7837,0
3958,0
8548,0
14090,-1
15039,-1
9853,0
16023,0
12269,0
11,0
13790,0
14858,-1
15460,1
13054,0
1713,-1
7495,-1
9354,1
9809,-1
4001,-1
2134,1
13731,1
