Date,SPY,ret_mar
2018-04-17,270.19000244140625,0.010698447659434177
2018-04-18,270.3900146484375,0.0007402650180390183
2018-04-19,268.8900146484375,-0.005547542138160345
2018-04-20,266.6099853515625,-0.008479412297463122
2018-04-23,266.57000732421875,-0.00014994947503947908
2018-04-24,262.9800109863281,-0.013467367818031576
2018-04-25,263.6300048828125,0.002471647537189308
2018-04-26,266.30999755859375,0.01016573465138214
2018-04-27,266.55999755859375,0.0009387555942018091
2018-04-30,264.510009765625,-0.00769053050624422
2018-05-01,264.9800109863281,0.0017768749890394698
2018-05-02,263.20001220703125,-0.006717483227022417
2018-05-03,262.6199951171875,-0.002203712245224034
2018-05-04,266.0199890136719,0.012946439569337491
2018-05-07,266.9200134277344,0.0033832961853714084
2018-05-08,266.9200134277344,0.0
2018-05-09,269.5,0.009665766680939148
