,alpha
13204,0
13205,1
13206,1
13207,0
13208,1
13209,-1
13210,-1
13211,0
13212,-1
13213,0
13214,0
13215,1
13216,-1
13217,0
13218,-1
13219,0
13220,0
13221,-1
13222,1
13223,0
13224,0
13225,-1
13226,1
13227,-1
13228,0
13229,-1
13230,-1
13231,1
13232,0
13233,-1
13234,0
13235,1
13236,-1
13237,-1
13238,-1
13239,-1
13240,1
13241,-1
13242,1
13243,0
13244,-1
13245,-1
13246,-1
13247,-1
13248,0
13249,1
13250,1
13251,0
13252,1
13253,-1
13254,1
13255,-1
13256,1
13257,1
13258,1
13259,0
13260,1
13261,-1
13262,-1
13263,1
13264,-1
13265,1
13266,-1
13267,-1
13268,1
13269,1
13270,-1
13271,-1
13272,-1
13273,-1
13274,-1
13275,-1
13276,0
13277,-1
13278,0
13279,-1
13280,0
13281,1
13282,1
13283,0
13284,0
13285,1
13286,0
13287,-1
13288,-1
13289,-1
13290,1
13291,0
13292,-1
13293,1
13294,-1
13295,-1
13296,-1
13297,0
13298,1
13299,1
13300,0
13301,1
13302,-1
13303,-1
13304,0
13305,-1
13306,0
13307,-1
13308,-1
13309,-1
13310,1
13311,1
13312,0
13313,-1
13314,0
13315,-1
13316,-1
13317,1
13318,0
13319,-1
13320,-1
13321,0
13322,1
13323,1
13324,0
13325,0
13326,0
13327,0
13328,0
13329,0
13330,0
13331,-1
13332,0
13333,-1
13334,0
13335,-1
13336,0
13337,0
13338,0
13339,0
13340,1
13341,0
13342,0
13343,1
13344,1
13345,1
13346,0
13347,0
13348,0
13349,0
13350,0
13351,0
13352,1
13353,0
13354,-1
13355,-1
13356,1
13357,-1
13358,-1
13359,-1
13360,-1
13361,-1
13362,-1
13363,-1
13364,-1
13365,-1
13366,1
13367,1
13368,-1
13369,0
13370,-1
13371,1
13372,0
13373,0
13374,1
13375,0
13376,-1
13377,1
13378,-1
13379,0
13380,-1
13381,0
13382,1
13383,0
13384,-1
13385,0
13386,-1
13387,0
13388,-1
13389,1
13390,0
13391,-1
13392,1
13393,0
13394,0
13395,-1
13396,-1
13397,-1
13398,0
13399,1
13400,-1
13401,-1
13402,-1
13403,1
13404,1
13405,1
13406,0
13407,1
13408,0
13409,1
13410,-1
13411,-1
13412,-1
13413,1
13414,0
13415,1
13416,0
13417,0
13418,0
13419,0
13420,-1
13421,0
13422,1
13423,1
13424,1
13425,1
13426,-1
13427,1
13428,-1
13429,1
13430,0
13431,-1
13432,0
13433,-1
13434,1
13435,0
13436,0
13437,1
13438,-1
13439,-1
13440,-1
13441,1
13442,-1
13443,-1
13444,-1
13445,1
13446,1
13447,-1
13448,1
13449,1
13450,0
13451,-1
13452,0
13453,0
13454,-1
13455,-1
13456,-1
13457,1
13458,1
13459,0
13460,-1
13461,-1
13462,0
13463,-1
13464,1
13465,1
13466,0
13467,0
13468,0
13469,-1
13470,-1
13471,-1
13472,1
13473,1
13474,1
13475,-1
13476,0
13477,0
13478,0
13479,-1
13480,0
13481,1
13482,-1
13483,-1
13484,1
13485,1
13486,0
13487,-1
13488,-1
13489,0
13490,-1
13491,0
13492,1
13493,-1
13494,1
13495,1
13496,1
13497,1
13498,1
13499,-1
13500,-1
13501,-1
13502,-1
13503,-1
13504,1
13505,0
13506,-1
13507,1
13508,-1
13509,1
13510,-1
13511,1
13512,-1
13513,0
13514,-1
13515,1
13516,-1
13517,-1
13518,1
13519,-1
13520,0
13521,-1
13522,-1
13523,-1
13524,-1
13525,0
13526,1
13527,-1
13528,-1
13529,1
13530,1
13531,-1
13532,0
13533,-1
13534,-1
13535,-1
13536,1
13537,-1
13538,1
13539,-1
13540,1
13541,-1
13542,0
13543,1
13544,0
13545,1
13546,1
13547,1
13548,-1
13549,0
13550,0
13551,-1
13552,0
13553,1
13554,1
13555,0
13556,-1
13557,1
13558,0
13559,-1
13560,-1
13561,-1
13562,-1
13563,-1
13564,-1
13565,-1
13566,-1
13567,0
13568,1
13569,-1
13570,0
13571,-1
13572,-1
13573,-1
13574,-1
13575,-1
13576,-1
13577,0
13578,-1
13579,-1
13580,1
13581,0
13582,-1
13583,1
13584,-1
13585,-1
13586,0
13587,1
13588,1
13589,1
13590,-1
13591,1
13592,-1
13593,-1
13594,-1
13595,-1
13596,0
13597,-1
13598,0
13599,0
13600,-1
13601,0
13602,1
13603,1
13604,-1
13605,-1
13606,-1
13607,-1
13608,0
13609,0
13610,1
13611,0
13612,1
13613,1
13614,1
13615,1
13616,-1
13617,0
13618,-1
13619,-1
13620,-1
13621,1
13622,-1
13623,1
13624,1
13625,-1
13626,1
13627,-1
13628,-1
13629,1
13630,0
13631,0
13632,-1
13633,1
13634,0
13635,0
13636,1
13637,-1
13638,-1
13639,0
13640,1
13641,-1
13642,1
13643,-1
13644,-1
13645,0
13646,0
13647,0
13648,0
13649,1
13650,0
13651,-1
13652,0
13653,0
13654,1
13655,-1
13656,1
13657,-1
13658,1
13659,-1
13660,0
13661,-1
13662,1
13663,0
13664,0
13665,1
13666,1
13667,1
13668,0
13669,-1
13670,-1
13671,0
13672,0
13673,0
13674,-1
13675,0
13676,-1
13677,0
13678,1
13679,1
13680,-1
13681,-1
13682,-1
13683,-1
13684,0
13685,-1
13686,-1
13687,1
13688,0
13689,-1
13690,0
13691,-1
13692,1
13693,-1
13694,1
13695,-1
13696,0
13697,-1
13698,-1
13699,-1
13700,-1
13701,0
13702,-1
13703,-1
13704,-1
13705,-1
13706,-1
13707,1
13708,1
13709,1
13710,-1
13711,-1
13712,1
13713,0
13714,-1
13715,-1
13716,1
13717,-1
13718,-1
13719,0
13720,1
13721,0
13722,-1
13723,1
13724,-1
13725,0
13726,0
13727,-1
13728,1
13729,-1
13730,0
13731,-1
13732,0
13733,1
13734,1
13735,-1
13736,0
13737,-1
13738,1
13739,-1
13740,-1
13741,-1
13742,1
13743,1
13744,-1
13745,1
13746,0
13747,-1
13748,1
13749,1
13750,-1
13751,-1
13752,-1
13753,1
13754,-1
13755,-1
13756,-1
13757,-1
13758,1
13759,-1
13760,1
13761,0
13762,1
13763,0
13764,1
13765,-1
13766,1
13767,1
13768,-1
13769,-1
13770,-1
13771,-1
13772,-1
13773,-1
13774,-1
13775,-1
13776,1
13777,-1
13778,-1
13779,-1
13780,-1
13781,1
13782,-1
13783,-1
13784,0
13785,-1
13786,-1
13787,-1
13788,-1
13789,1
13790,-1
13791,-1
13792,-1
13793,-1
13794,-1
13795,-1
13796,1
13797,1
13798,1
13799,-1
13800,0
13801,0
13802,-1
13803,-1
13804,1
13805,1
13806,1
13807,1
13808,-1
13809,-1
13810,-1
13811,-1
13812,-1
13813,-1
13814,-1
13815,-1
13816,1
13817,1
13818,-1
13819,-1
13820,-1
13821,-1
13822,1
13823,-1
13824,1
13825,-1
13826,0
13827,-1
13828,-1
13829,-1
13830,0
13831,-1
13832,-1
13833,-1
13834,0
13835,-1
13836,-1
13837,1
13838,-1
13839,-1
13840,0
13841,-1
13842,1
13843,-1
13844,-1
13845,-1
13846,1
13847,0
13848,1
13849,-1
13850,-1
13851,-1
13852,-1
13853,0
13854,0
13855,-1
13856,-1
13857,0
13858,0
13859,-1
13860,-1
13861,-1
13862,0
13863,1
13864,-1
13865,0
13866,-1
13867,-1
13868,1
13869,-1
13870,0
13871,1
13872,1
13873,-1
13874,-1
13875,-1
13876,-1
13877,-1
13878,1
13879,-1
13880,-1
13881,-1
13882,-1
13883,1
13884,0
13885,0
13886,-1
13887,0
13888,0
13889,-1
13890,-1
13891,-1
13892,-1
13893,-1
13894,-1
13895,1
13896,1
13897,-1
13898,0
13899,1
13900,-1
13901,-1
13902,-1
13903,-1
13904,-1
13905,1
13906,-1
13907,1
13908,-1
13909,-1
13910,-1
13911,0
13912,-1
13913,1
13914,-1
13915,0
13916,0
13917,-1
13918,-1
13919,0
13920,1
13921,-1
13922,-1
13923,-1
13924,-1
13925,-1
13926,-1
13927,-1
13928,1
13929,1
13930,-1
13931,1
13932,-1
13933,-1
13934,-1
13935,-1
13936,0
13937,1
13938,1
13939,-1
13940,1
13941,-1
13942,-1
13943,-1
13944,1
13945,0
13946,-1
13947,-1
13948,1
13949,0
13950,0
13951,-1
13952,1
13953,-1
13954,1
13955,-1
13956,1
13957,-1
13958,1
13959,-1
13960,0
13961,1
13962,1
13963,1
13964,-1
13965,1
13966,-1
13967,1
13968,-1
13969,-1
13970,1
13971,1
13972,1
13973,0
13974,0
13975,-1
13976,0
13977,-1
13978,-1
13979,0
13980,0
13981,1
13982,-1
13983,-1
13984,0
13985,1
13986,1
13987,1
13988,-1
13989,0
13990,-1
13991,1
13992,1
13993,1
13994,-1
13995,-1
13996,1
13997,-1
13998,-1
13999,1
14000,0
14001,-1
14002,1
14003,-1
14004,0
14005,-1
14006,-1
14007,-1
14008,0
14009,1
14010,-1
14011,-1
14012,-1
14013,-1
14014,0
14015,-1
14016,1
14017,1
14018,1
14019,-1
14020,1
14021,-1
14022,-1
14023,0
14024,-1
14025,-1
14026,-1
14027,1
14028,0
14029,0
14030,1
14031,1
14032,-1
14033,-1
14034,0
14035,-1
14036,1
14037,1
14038,-1
14039,1
14040,0
14041,-1
14042,-1
14043,-1
14044,-1
14045,-1
14046,-1
14047,-1
14048,-1
14049,-1
14050,1
14051,1
14052,1
14053,1
14054,1
14055,1
14056,1
14057,-1
14058,0
14059,-1
14060,-1
14061,-1
14062,-1
14063,-1
14064,-1
14065,1
14066,-1
14067,-1
14068,-1
14069,-1
14070,-1
14071,1
14072,-1
14073,-1
14074,-1
14075,-1
14076,-1
14077,0
14078,0
14079,1
14080,-1
14081,-1
14082,1
14083,-1
14084,-1
14085,0
14086,1
14087,-1
14088,1
14089,-1
14090,-1
14091,0
14092,-1
14093,-1
14094,-1
14095,-1
14096,-1
14097,-1
14098,1
14099,0
14100,-1
14101,-1
14102,-1
14103,-1
14104,-1
14105,-1
14106,-1
14107,1
14108,-1
14109,-1
14110,1
14111,1
14112,-1
14113,-1
14114,1
14115,-1
14116,-1
14117,-1
14118,-1
14119,1
14120,0
14121,1
14122,1
14123,1
14124,1
14125,1
14126,-1
14127,-1
14128,-1
14129,0
14130,-1
14131,-1
14132,1
14133,0
14134,1
14135,0
14136,1
14137,1
14138,1
14139,-1
14140,1
14141,0
14142,0
14143,0
14144,-1
14145,1
14146,-1
14147,-1
14148,1
14149,-1
14150,0
14151,1
14152,-1
14153,1
14154,0
14155,0
14156,-1
14157,1
14158,1
14159,1
14160,1
14161,-1
14162,1
14163,1
14164,0
14165,0
14166,0
14167,1
14168,0
14169,0
14170,1
14171,1
14172,1
14173,1
14174,-1
14175,1
14176,1
14177,1
14178,0
14179,0
14180,0
14181,0
14182,0
14183,0
14184,1
14185,1
14186,0
14187,0
14188,1
14189,1
14190,-1
14191,-1
14192,-1
14193,1
14194,1
14195,-1
14196,0
14197,0
14198,1
14199,-1
14200,0
14201,0
14202,-1
14203,0
14204,0
14205,1
14206,-1
14207,1
14208,0
14209,1
14210,0
14211,0
14212,1
14213,0
14214,1
14215,0
14216,0
14217,-1
14218,0
14219,0
14220,-1
14221,1
14222,0
14223,0
14224,1
14225,0
14226,0
14227,0
14228,0
14229,0
14230,0
14231,1
14232,-1
14233,0
14234,1
14235,-1
14236,0
14237,0
14238,1
14239,0
14240,0
14241,0
14242,1
14243,0
14244,-1
14245,0
14246,1
14247,1
14248,0
14249,1
14250,1
14251,1
14252,1
14253,1
14254,1
14255,0
14256,1
14257,1
14258,-1
14259,0
14260,0
14261,-1
14262,0
14263,1
14264,0
14265,0
14266,1
14267,0
14268,-1
14269,1
14270,1
14271,0
14272,1
14273,-1
14274,0
14275,-1
14276,1
14277,0
14278,-1
14279,0
14280,0
14281,-1
14282,-1
14283,1
14284,0
14285,1
14286,0
14287,1
14288,1
14289,-1
14290,1
14291,1
14292,-1
14293,0
14294,0
14295,0
14296,0
14297,0
14298,-1
14299,1
14300,1
14301,0
14302,1
14303,0
14304,1
14305,0
14306,0
14307,0
14308,1
14309,-1
14310,0
14311,1
14312,0
14313,0
14314,-1
14315,1
14316,-1
14317,0
14318,1
14319,1
14320,1
14321,1
14322,-1
14323,0
14324,1
14325,-1
14326,1
14327,0
14328,0
14329,1
14330,0
14331,1
14332,-1
14333,1
14334,1
14335,0
14336,1
14337,0
14338,0
14339,-1
14340,0
14341,-1
14342,0
14343,0
14344,1
14345,-1
14346,-1
14347,1
14348,-1
14349,1
14350,1
14351,1
14352,1
14353,1
14354,0
14355,1
14356,0
14357,-1
14358,-1
14359,1
14360,-1
14361,-1
14362,1
14363,0
14364,1
14365,1
14366,1
14367,-1
14368,0
14369,-1
14370,-1
14371,1
14372,-1
14373,-1
14374,1
14375,1
14376,0
14377,1
14378,0
14379,0
14380,1
14381,-1
14382,-1
14383,0
14384,-1
14385,0
14386,1
14387,1
14388,1
14389,-1
14390,0
14391,0
14392,0
14393,0
14394,-1
14395,-1
14396,0
14397,0
14398,1
14399,0
14400,0
14401,-1
14402,0
14403,-1
14404,-1
14405,1
14406,0
14407,1
14408,0
14409,1
14410,1
14411,0
14412,1
14413,1
14414,0
14415,-1
14416,0
14417,0
14418,1
14419,0
14420,1
14421,0
14422,0
14423,0
14424,0
14425,1
14426,-1
14427,0
14428,0
14429,1
14430,0
14431,-1
14432,0
14433,0
14434,1
14435,-1
14436,1
14437,0
14438,-1
14439,-1
14440,-1
14441,1
14442,1
14443,1
14444,0
14445,0
14446,1
14447,-1
14448,0
14449,1
14450,0
14451,0
14452,-1
14453,0
14454,0
14455,1
14456,1
14457,1
14458,0
14459,0
14460,0
14461,1
14462,-1
14463,1
14464,-1
14465,-1
14466,0
14467,1
14468,1
14469,-1
14470,1
14471,1
14472,1
14473,-1
14474,-1
14475,0
14476,-1
14477,0
14478,-1
14479,1
14480,1
14481,1
14482,0
14483,0
14484,1
14485,-1
14486,0
14487,0
14488,1
14489,0
14490,1
14491,0
14492,0
14493,0
14494,-1
14495,-1
14496,1
14497,-1
14498,1
14499,-1
14500,0
14501,1
14502,-1
14503,0
14504,-1
14505,-1
14506,1
14507,-1
14508,0
14509,1
14510,1
14511,1
14512,-1
14513,0
14514,-1
14515,1
14516,1
14517,-1
14518,-1
14519,0
14520,-1
14521,-1
14522,1
14523,-1
14524,1
14525,1
14526,1
14527,-1
14528,1
14529,1
14530,-1
14531,0
14532,0
14533,1
14534,1
14535,1
14536,1
14537,0
14538,-1
14539,0
14540,-1
14541,-1
14542,-1
14543,1
14544,0
14545,1
14546,-1
14547,1
14548,-1
14549,1
14550,1
14551,0
14552,0
14553,0
14554,-1
14555,-1
14556,-1
14557,1
14558,1
14559,1
14560,1
14561,1
14562,1
14563,1
14564,0
14565,-1
14566,1
14567,1
14568,0
14569,0
14570,1
14571,-1
14572,0
14573,-1
14574,1
14575,-1
14576,1
14577,-1
14578,1
14579,0
14580,0
14581,0
14582,1
14583,1
14584,0
14585,0
14586,1
14587,-1
14588,-1
14589,0
14590,-1
14591,0
14592,0
14593,0
14594,-1
14595,-1
14596,-1
14597,-1
14598,1
14599,0
14600,0
14601,1
14602,0
14603,1
14604,0
14605,1
14606,1
14607,1
14608,0
14609,1
14610,-1
14611,-1
14612,-1
14613,-1
14614,0
14615,0
14616,0
14617,1
14618,0
14619,1
14620,1
14621,1
14622,0
14623,1
14624,0
14625,1
14626,-1
14627,0
14628,0
14629,1
14630,-1
14631,1
14632,-1
14633,1
14634,1
14635,1
14636,1
14637,1
14638,-1
14639,1
14640,0
14641,-1
14642,1
14643,-1
14644,1
14645,-1
14646,1
14647,0
14648,-1
14649,1
14650,1
14651,0
14652,-1
14653,-1
14654,-1
14655,-1
14656,0
14657,1
14658,1
14659,1
14660,-1
14661,0
14662,-1
14663,0
14664,-1
14665,1
14666,-1
14667,1
14668,-1
14669,-1
14670,0
14671,0
14672,1
14673,1
14674,1
14675,0
14676,0
14677,0
14678,1
14679,0
14680,-1
14681,1
14682,-1
14683,0
14684,-1
14685,0
14686,0
14687,-1
14688,-1
14689,0
14690,-1
14691,-1
14692,-1
14693,0
14694,-1
14695,0
14696,-1
14697,-1
14698,1
14699,1
14700,-1
14701,-1
14702,0
14703,0
14704,1
14705,1
14706,-1
14707,-1
14708,-1
14709,0
14710,1
14711,1
14712,-1
14713,-1
14714,-1
14715,-1
14716,-1
14717,0
14718,1
14719,-1
14720,-1
14721,-1
14722,1
14723,-1
14724,-1
14725,0
14726,-1
14727,0
14728,-1
14729,0
14730,-1
14731,1
14732,1
14733,1
14734,0
14735,1
14736,0
14737,1
14738,1
14739,1
14740,1
14741,0
14742,0
14743,1
14744,1
14745,1
14746,1
14747,-1
14748,-1
14749,-1
14750,0
14751,1
14752,-1
14753,0
14754,0
14755,-1
14756,0
14757,0
14758,-1
14759,-1
14760,1
14761,-1
14762,-1
14763,0
14764,-1
14765,1
14766,0
14767,0
14768,1
14769,1
14770,-1
14771,1
14772,-1
14773,1
14774,1
14775,1
14776,1
14777,-1
14778,0
14779,-1
14780,-1
14781,-1
14782,-1
14783,-1
14784,-1
14785,1
14786,0
14787,-1
14788,-1
14789,0
14790,1
14791,0
14792,1
14793,-1
14794,0
14795,0
14796,1
14797,-1
14798,-1
14799,1
14800,1
14801,-1
14802,-1
14803,1
14804,0
14805,1
14806,-1
14807,-1
14808,-1
14809,1
14810,-1
14811,-1
14812,1
14813,-1
14814,0
14815,-1
14816,-1
14817,-1
14818,1
14819,0
14820,-1
14821,-1
14822,-1
14823,0
14824,1
14825,-1
14826,1
14827,1
14828,-1
14829,1
14830,1
14831,-1
14832,-1
14833,1
14834,1
14835,-1
14836,-1
14837,-1
14838,1
14839,-1
14840,-1
14841,-1
14842,1
14843,0
14844,-1
14845,-1
14846,-1
14847,1
14848,-1
14849,1
14850,1
14851,1
14852,-1
14853,1
14854,-1
14855,1
14856,1
14857,-1
14858,1
14859,1
14860,-1
14861,-1
14862,1
14863,-1
14864,-1
14865,-1
14866,-1
14867,-1
14868,-1
14869,1
14870,1
14871,1
14872,0
14873,1
14874,-1
14875,1
14876,-1
14877,1
14878,0
14879,-1
14880,-1
14881,1
14882,-1
14883,-1
14884,0
14885,1
14886,1
14887,0
14888,0
14889,0
14890,1
14891,-1
14892,1
14893,1
14894,-1
14895,1
14896,0
14897,1
14898,-1
14899,0
14900,1
14901,-1
14902,1
14903,1
14904,1
14905,-1
14906,-1
14907,-1
14908,-1
14909,-1
14910,1
14911,1
14912,0
14913,-1
14914,-1
14915,-1
14916,1
14917,1
14918,1
14919,-1
14920,0
14921,1
14922,-1
14923,1
14924,0
14925,1
14926,1
14927,1
14928,0
14929,-1
14930,0
14931,0
14932,-1
14933,1
14934,-1
14935,1
14936,-1
14937,-1
14938,1
14939,1
14940,-1
14941,1
14942,-1
14943,-1
14944,-1
14945,-1
14946,-1
14947,-1
14948,-1
14949,-1
14950,-1
14951,1
14952,1
14953,-1
14954,0
14955,-1
14956,-1
14957,-1
14958,-1
14959,0
14960,-1
14961,1
14962,-1
14963,0
14964,-1
14965,1
14966,1
14967,-1
14968,0
14969,1
14970,1
14971,-1
14972,-1
14973,1
14974,0
14975,-1
14976,1
14977,-1
14978,-1
14979,-1
14980,1
14981,-1
14982,-1
14983,1
14984,0
14985,0
14986,-1
14987,-1
14988,1
14989,-1
14990,-1
14991,-1
14992,1
14993,-1
14994,-1
14995,0
14996,1
14997,-1
14998,-1
14999,-1
15000,-1
15001,1
15002,-1
15003,-1
15004,1
15005,-1
15006,-1
15007,-1
15008,1
15009,-1
15010,-1
15011,1
15012,0
15013,1
15014,-1
15015,0
15016,1
15017,1
15018,1
15019,1
15020,-1
15021,1
15022,1
15023,1
15024,0
15025,-1
15026,-1
15027,1
15028,-1
15029,-1
15030,0
15031,1
15032,-1
15033,1
15034,-1
15035,-1
15036,1
15037,-1
15038,1
15039,-1
15040,-1
15041,-1
15042,1
15043,-1
15044,0
15045,1
15046,1
15047,-1
15048,0
15049,0
15050,0
15051,1
15052,0
15053,1
15054,-1
15055,-1
15056,-1
15057,-1
15058,-1
15059,0
15060,-1
15061,1
15062,0
15063,1
15064,-1
15065,1
15066,-1
15067,1
15068,0
15069,1
15070,1
15071,-1
15072,1
15073,-1
15074,1
15075,0
15076,-1
15077,1
15078,-1
15079,1
15080,-1
15081,-1
15082,-1
15083,1
15084,1
15085,1
15086,-1
15087,1
15088,-1
15089,1
15090,-1
15091,1
15092,-1
15093,-1
15094,0
15095,-1
15096,-1
15097,1
15098,0
15099,-1
15100,-1
15101,0
15102,0
15103,-1
15104,-1
15105,-1
15106,-1
15107,0
15108,-1
15109,-1
15110,-1
15111,1
15112,-1
15113,-1
15114,-1
15115,-1
15116,1
15117,0
15118,-1
15119,-1
15120,-1
15121,-1
15122,1
15123,0
15124,0
15125,0
15126,0
15127,1
15128,1
15129,1
15130,-1
15131,-1
15132,-1
15133,1
15134,1
15135,1
15136,0
15137,1
15138,0
15139,-1
15140,-1
15141,-1
15142,-1
15143,-1
15144,-1
15145,-1
15146,0
15147,1
15148,-1
15149,1
15150,1
15151,1
15152,-1
15153,-1
15154,1
15155,-1
15156,0
15157,1
15158,-1
15159,0
15160,-1
15161,0
15162,-1
15163,1
15164,0
15165,1
15166,-1
15167,1
15168,1
15169,-1
15170,1
15171,-1
15172,-1
15173,1
15174,-1
15175,1
15176,1
15177,0
15178,-1
15179,1
15180,0
15181,1
15182,-1
15183,1
15184,-1
15185,1
15186,1
15187,-1
15188,0
15189,-1
15190,-1
15191,-1
15192,1
15193,-1
15194,0
15195,-1
15196,-1
15197,-1
15198,-1
15199,1
15200,0
15201,-1
15202,0
15203,1
15204,1
15205,0
15206,1
15207,1
15208,1
15209,0
15210,0
15211,0
15212,0
15213,1
15214,-1
15215,1
15216,0
15217,-1
15218,1
15219,1
15220,1
15221,0
15222,0
15223,-1
15224,0
15225,-1
15226,1
15227,0
15228,1
15229,0
15230,-1
15231,0
15232,-1
15233,0
15234,1
15235,0
15236,0
15237,1
15238,0
15239,1
15240,0
15241,0
15242,0
15243,1
15244,-1
15245,1
15246,-1
15247,-1
15248,1
15249,1
15250,1
15251,0
15252,1
15253,-1
15254,1
15255,0
15256,1
15257,1
15258,0
15259,0
15260,-1
15261,1
15262,-1
15263,-1
15264,-1
15265,-1
15266,0
15267,0
15268,0
15269,1
15270,0
15271,-1
15272,0
15273,0
15274,0
15275,1
15276,-1
15277,1
15278,1
15279,1
15280,0
15281,0
15282,1
15283,0
15284,0
15285,1
15286,0
15287,0
15288,1
15289,0
15290,0
15291,1
15292,-1
15293,1
15294,0
15295,1
15296,1
15297,0
15298,1
15299,-1
15300,-1
15301,1
15302,1
15303,1
15304,0
15305,-1
15306,0
15307,1
15308,0
15309,0
15310,0
15311,1
15312,1
15313,1
15314,-1
15315,1
15316,0
15317,1
15318,1
15319,0
15320,-1
15321,0
15322,0
15323,0
15324,0
15325,1
15326,0
15327,-1
15328,0
15329,0
15330,0
15331,-1
15332,0
15333,0
15334,1
15335,0
15336,1
15337,1
15338,1
15339,1
15340,1
15341,0
15342,-1
15343,1
15344,1
15345,1
15346,1
15347,1
15348,-1
15349,0
15350,0
15351,1
15352,1
15353,0
15354,-1
15355,0
15356,-1
15357,0
15358,1
15359,-1
15360,0
15361,0
15362,0
15363,-1
15364,-1
15365,-1
15366,0
15367,1
15368,-1
15369,-1
15370,1
15371,0
15372,1
15373,-1
15374,1
15375,1
15376,1
15377,-1
15378,0
15379,1
15380,-1
15381,-1
15382,0
15383,1
15384,1
15385,0
15386,0
15387,-1
15388,-1
15389,0
15390,-1
15391,1
15392,1
15393,-1
15394,0
15395,1
15396,0
15397,0
15398,0
15399,-1
15400,-1
15401,-1
15402,0
15403,-1
15404,1
15405,1
15406,1
15407,0
15408,1
15409,-1
15410,0
15411,1
15412,0
15413,-1
15414,-1
15415,-1
15416,1
15417,-1
15418,0
15419,0
15420,1
15421,-1
15422,-1
15423,0
15424,1
15425,1
15426,1
15427,-1
15428,0
15429,1
15430,0
15431,0
15432,0
15433,0
15434,-1
15435,1
15436,1
15437,-1
15438,0
15439,1
15440,-1
15441,-1
15442,-1
15443,-1
15444,0
15445,1
15446,1
15447,1
15448,-1
15449,1
15450,1
15451,0
15452,0
15453,1
15454,-1
15455,1
15456,-1
15457,0
15458,1
15459,-1
15460,-1
15461,0
15462,1
15463,0
15464,1
15465,1
15466,1
15467,1
15468,0
15469,0
15470,-1
15471,1
15472,-1
15473,1
15474,0
15475,1
15476,1
15477,-1
15478,-1
15479,1
15480,-1
15481,-1
15482,0
15483,-1
15484,1
15485,-1
15486,1
15487,1
15488,1
15489,-1
15490,0
15491,-1
15492,1
15493,-1
15494,0
15495,1
15496,-1
15497,0
15498,-1
15499,-1
15500,-1
15501,1
15502,1
15503,1
15504,-1
15505,1
15506,0
15507,0
15508,-1
15509,1
15510,1
15511,1
15512,-1
15513,-1
15514,1
15515,0
15516,-1
15517,1
15518,-1
15519,1
15520,1
15521,-1
15522,-1
15523,1
15524,-1
15525,-1
15526,1
15527,0
15528,1
15529,1
15530,1
15531,1
15532,1
15533,1
15534,1
15535,1
15536,-1
15537,1
15538,-1
15539,1
15540,1
15541,-1
15542,-1
15543,1
15544,-1
15545,-1
15546,-1
15547,1
15548,-1
15549,1
15550,0
15551,-1
15552,0
15553,-1
15554,-1
15555,-1
15556,1
15557,-1
15558,0
15559,-1
15560,-1
15561,1
15562,0
15563,-1
15564,1
15565,-1
15566,1
15567,1
15568,0
15569,1
15570,-1
15571,1
15572,1
15573,0
15574,-1
15575,0
15576,1
15577,-1
15578,1
15579,1
15580,-1
15581,-1
15582,1
15583,-1
15584,0
15585,-1
15586,1
15587,1
15588,1
15589,1
15590,1
15591,1
15592,-1
15593,-1
15594,-1
15595,-1
15596,-1
15597,1
15598,1
15599,1
15600,-1
15601,1
15602,1
15603,-1
15604,1
15605,-1
15606,0
15607,-1
15608,1
15609,1
15610,1
15611,1
15612,1
15613,0
15614,-1
15615,0
15616,-1
15617,0
15618,-1
15619,1
15620,1
15621,-1
15622,-1
15623,0
15624,-1
15625,-1
15626,-1
15627,1
15628,-1
15629,1
15630,-1
15631,-1
15632,-1
15633,0
15634,0
15635,0
15636,-1
15637,0
15638,1
15639,0
15640,0
15641,0
15642,0
15643,0
15644,-1
15645,1
15646,0
15647,1
15648,1
15649,0
15650,-1
15651,1
15652,1
15653,0
15654,0
15655,0
15656,1
15657,1
15658,1
15659,1
15660,0
15661,0
15662,1
15663,0
15664,1
15665,0
15666,1
15667,0
15668,1
15669,0
15670,0
15671,0
15672,1
15673,1
15674,1
15675,1
15676,0
15677,0
15678,-1
15679,1
15680,0
15681,-1
15682,-1
15683,0
15684,0
15685,-1
15686,1
15687,-1
15688,-1
15689,0
15690,1
15691,1
15692,1
15693,1
15694,0
15695,0
15696,1
15697,1
15698,0
15699,0
15700,0
15701,0
15702,0
15703,0
15704,1
15705,1
15706,1
15707,-1
15708,0
15709,-1
15710,1
15711,1
15712,1
15713,-1
15714,0
15715,1
15716,0
15717,1
15718,-1
15719,0
15720,-1
15721,1
15722,1
15723,-1
15724,0
15725,0
15726,1
15727,-1
15728,0
15729,-1
15730,-1
15731,-1
15732,1
15733,0
15734,1
15735,-1
15736,1
15737,1
15738,0
15739,0
15740,0
15741,1
15742,-1
15743,0
15744,1
15745,1
15746,1
15747,-1
15748,0
15749,1
15750,0
15751,-1
15752,0
15753,-1
15754,1
15755,-1
15756,-1
15757,0
15758,-1
15759,-1
15760,1
15761,-1
15762,1
15763,0
15764,-1
15765,1
15766,0
15767,0
15768,0
15769,0
15770,1
15771,1
15772,-1
15773,-1
15774,0
15775,0
15776,-1
15777,0
15778,0
15779,1
15780,-1
15781,1
15782,1
15783,0
15784,-1
15785,0
15786,-1
15787,1
15788,0
15789,-1
15790,0
15791,-1
15792,1
15793,-1
15794,1
15795,1
15796,0
15797,1
