,alpha
13233,0
13234,0
13235,0
13236,0
13237,-1
13238,0
13239,1
13240,-1
13241,-1
13242,-1
13243,1
13244,0
13245,-1
13246,0
13247,1
13248,0
13249,0
13250,0
13251,0
13252,-1
13253,-1
13254,-1
13255,0
13256,0
13257,-1
13258,0
13259,0
13260,0
13261,0
13262,-1
13263,0
13264,-1
13265,1
13266,0
13267,0
13268,-1
13269,0
13270,1
13271,0
13272,0
13273,-1
13274,0
13275,-1
13276,0
13277,-1
13278,-1
13279,1
13280,0
13281,0
13282,-1
13283,0
13284,0
13285,1
13286,-1
13287,-1
13288,-1
13289,-1
13290,0
13291,1
13292,-1
13293,1
13294,-1
13295,0
13296,0
13297,0
13298,0
13299,0
13300,1
13301,0
13302,0
13303,0
13304,-1
13305,-1
13306,1
13307,-1
13308,-1
13309,-1
13310,0
13311,1
13312,1
13313,0
13314,-1
13315,-1
13316,0
13317,1
13318,0
13319,-1
13320,0
13321,-1
13322,0
13323,0
13324,0
13325,1
13326,-1
13327,0
13328,0
13329,0
13330,0
13331,1
13332,0
13333,0
13334,0
13335,0
13336,0
13337,0
13338,0
13339,0
13340,-1
13341,1
13342,0
13343,0
13344,0
13345,-1
13346,0
13347,0
13348,-1
13349,0
13350,0
13351,-1
13352,1
13353,1
13354,0
13355,-1
13356,0
13357,1
13358,0
13359,-1
13360,1
13361,1
13362,-1
13363,-1
13364,0
13365,0
13366,0
13367,0
13368,-1
13369,1
13370,0
13371,0
13372,-1
13373,-1
13374,0
13375,0
13376,1
13377,-1
13378,0
13379,0
13380,-1
13381,-1
13382,-1
13383,0
13384,1
13385,1
13386,1
13387,1
13388,0
13389,0
13390,0
13391,-1
13392,0
13393,0
13394,0
13395,1
13396,1
13397,-1
13398,0
13399,0
13400,0
13401,1
13402,1
13403,1
13404,-1
13405,1
13406,0
13407,1
13408,1
13409,0
13410,-1
13411,-1
13412,-1
13413,1
13414,-1
13415,0
13416,0
13417,0
13418,1
13419,-1
13420,0
13421,-1
13422,-1
13423,0
13424,-1
13425,-1
13426,-1
13427,1
13428,1
13429,0
13430,-1
13431,0
13432,-1
13433,0
13434,1
13435,0
13436,1
13437,1
13438,1
13439,-1
13440,-1
13441,1
13442,0
13443,0
13444,-1
13445,0
13446,-1
13447,0
13448,-1
13449,0
13450,0
13451,0
13452,0
13453,-1
13454,0
13455,-1
13456,0
13457,0
13458,0
13459,0
13460,-1
13461,1
13462,-1
13463,0
13464,-1
13465,0
13466,0
13467,0
13468,-1
13469,-1
13470,0
13471,1
13472,1
13473,0
13474,-1
13475,0
13476,1
13477,0
13478,0
13479,-1
13480,0
13481,0
13482,-1
13483,1
13484,-1
13485,-1
13486,0
13487,-1
13488,0
13489,1
13490,-1
13491,-1
13492,1
13493,-1
13494,0
13495,-1
13496,0
13497,-1
13498,-1
13499,-1
13500,0
13501,1
13502,-1
13503,0
13504,1
13505,-1
13506,0
13507,0
13508,-1
13509,0
13510,0
13511,1
13512,-1
13513,0
13514,-1
13515,0
13516,0
13517,1
13518,-1
13519,1
13520,-1
13521,0
13522,1
13523,-1
13524,0
13525,0
13526,0
13527,0
13528,0
13529,0
13530,0
13531,0
13532,0
13533,0
13534,-1
13535,1
13536,1
13537,0
13538,-1
13539,0
13540,0
13541,1
13542,0
13543,0
13544,-1
13545,-1
13546,1
13547,0
13548,1
13549,0
13550,-1
13551,1
13552,0
13553,-1
13554,0
13555,-1
13556,1
13557,-1
13558,0
13559,1
13560,1
13561,0
13562,-1
13563,0
13564,0
13565,1
13566,1
13567,0
13568,1
13569,0
13570,0
13571,0
13572,0
13573,0
13574,-1
13575,0
13576,0
13577,0
13578,1
13579,1
13580,0
13581,1
13582,0
13583,-1
13584,0
13585,-1
13586,0
13587,0
13588,0
13589,1
13590,-1
13591,1
13592,0
13593,1
13594,1
13595,-1
13596,0
13597,-1
13598,1
13599,-1
13600,0
13601,-1
13602,0
13603,0
13604,-1
13605,1
13606,0
13607,0
13608,0
13609,1
13610,1
13611,0
13612,1
13613,0
13614,0
13615,1
13616,1
13617,0
13618,0
13619,0
13620,-1
13621,0
13622,0
13623,-1
13624,1
13625,0
13626,0
13627,1
13628,0
13629,-1
13630,0
13631,-1
13632,1
13633,1
13634,1
13635,0
13636,1
13637,-1
13638,0
13639,0
13640,0
13641,0
13642,0
13643,1
13644,0
13645,0
13646,0
13647,1
13648,0
13649,-1
13650,0
13651,1
13652,0
13653,-1
13654,0
13655,-1
13656,0
13657,0
13658,0
13659,1
13660,0
13661,0
13662,0
13663,0
13664,0
13665,0
13666,0
13667,0
13668,0
13669,0
13670,0
13671,-1
13672,0
13673,0
13674,0
13675,0
13676,0
13677,0
13678,-1
13679,1
13680,0
13681,0
13682,0
13683,-1
13684,1
13685,0
13686,0
13687,-1
13688,0
13689,0
13690,-1
13691,-1
13692,0
13693,0
13694,0
13695,-1
13696,0
13697,0
13698,0
13699,-1
13700,0
13701,0
13702,1
13703,0
13704,-1
13705,0
13706,0
13707,0
13708,0
13709,1
13710,1
13711,0
13712,-1
13713,-1
13714,1
13715,0
13716,0
13717,1
13718,1
13719,0
13720,0
13721,0
13722,0
13723,1
13724,0
13725,0
13726,0
13727,0
13728,0
13729,0
13730,0
13731,1
13732,0
13733,0
13734,0
13735,0
13736,0
13737,-1
13738,-1
13739,1
13740,0
13741,-1
13742,-1
13743,0
13744,-1
13745,-1
13746,-1
13747,1
13748,0
13749,0
13750,0
13751,1
13752,0
13753,0
13754,-1
13755,0
13756,1
13757,0
13758,-1
13759,1
13760,1
13761,0
13762,-1
13763,1
13764,0
13765,1
13766,0
13767,-1
13768,-1
13769,-1
13770,0
13771,0
13772,0
13773,-1
13774,-1
13775,-1
13776,-1
13777,1
13778,0
13779,0
13780,1
13781,-1
13782,1
13783,0
13784,0
13785,1
13786,0
13787,1
13788,1
13789,0
13790,-1
13791,0
13792,0
13793,0
13794,-1
13795,-1
13796,1
13797,1
13798,0
13799,-1
13800,1
13801,1
13802,1
13803,0
13804,0
13805,1
13806,0
13807,1
13808,0
13809,1
13810,-1
13811,-1
13812,0
13813,-1
13814,-1
13815,1
13816,1
13817,0
13818,0
13819,-1
13820,-1
13821,1
13822,0
13823,1
13824,-1
13825,-1
13826,1
13827,-1
13828,-1
13829,0
13830,-1
13831,1
13832,1
13833,0
13834,-1
13835,1
13836,-1
13837,1
13838,1
13839,0
13840,0
13841,0
13842,0
13843,0
13844,1
13845,0
13846,1
13847,0
13848,-1
13849,-1
13850,-1
13851,-1
13852,0
13853,0
13854,1
13855,0
13856,0
13857,0
13858,-1
13859,-1
13860,-1
13861,0
13862,0
13863,-1
13864,-1
13865,0
13866,1
13867,0
13868,0
13869,-1
13870,0
13871,0
13872,-1
13873,0
13874,-1
13875,1
13876,1
13877,0
13878,1
13879,0
13880,0
13881,0
13882,1
13883,0
13884,1
13885,-1
13886,0
13887,-1
13888,0
13889,1
13890,0
13891,1
13892,1
13893,-1
13894,0
13895,1
13896,0
13897,0
13898,0
13899,-1
13900,1
13901,0
13902,-1
13903,-1
13904,0
13905,1
13906,0
13907,1
13908,0
13909,0
13910,-1
13911,0
13912,0
13913,0
13914,0
13915,0
13916,0
13917,0
13918,-1
13919,0
13920,0
13921,0
13922,-1
13923,-1
13924,-1
13925,0
13926,1
13927,0
13928,0
13929,0
13930,1
13931,1
13932,-1
13933,0
13934,0
13935,0
13936,0
13937,0
13938,1
13939,0
13940,-1
13941,0
13942,-1
13943,-1
13944,0
13945,1
13946,-1
13947,0
13948,-1
13949,-1
13950,0
13951,0
13952,0
13953,0
13954,0
13955,-1
13956,-1
13957,-1
13958,-1
13959,0
13960,0
13961,0
13962,1
13963,-1
13964,0
13965,1
13966,-1
13967,0
13968,1
13969,0
13970,-1
13971,-1
13972,-1
13973,-1
13974,0
13975,-1
13976,1
13977,1
13978,-1
13979,1
13980,0
13981,-1
13982,0
13983,-1
13984,0
13985,0
13986,0
13987,1
13988,1
13989,0
13990,-1
13991,-1
13992,0
13993,1
13994,-1
13995,1
13996,-1
13997,-1
13998,1
13999,0
14000,0
14001,0
14002,-1
14003,1
14004,0
14005,0
14006,-1
14007,1
14008,-1
14009,-1
14010,-1
14011,0
14012,-1
14013,1
14014,-1
14015,0
14016,0
14017,-1
14018,1
14019,-1
14020,0
14021,0
14022,0
14023,-1
14024,-1
14025,-1
14026,-1
14027,-1
14028,-1
14029,1
14030,0
14031,1
14032,-1
14033,-1
14034,-1
14035,-1
14036,0
14037,0
14038,0
14039,1
14040,0
14041,0
14042,1
14043,0
14044,-1
14045,0
14046,-1
14047,1
14048,-1
14049,0
14050,0
14051,-1
14052,0
14053,-1
14054,-1
14055,-1
14056,-1
14057,-1
14058,1
14059,-1
14060,-1
14061,-1
14062,-1
14063,-1
14064,-1
14065,1
14066,0
14067,-1
14068,1
14069,-1
14070,0
14071,-1
14072,-1
14073,0
14074,-1
14075,1
14076,-1
14077,0
14078,-1
14079,-1
14080,0
14081,0
14082,0
14083,0
14084,-1
14085,1
14086,0
14087,-1
14088,1
14089,0
14090,-1
14091,1
14092,0
14093,1
14094,0
14095,1
14096,-1
14097,-1
14098,0
14099,-1
14100,0
14101,-1
14102,1
14103,0
14104,0
14105,-1
14106,0
14107,-1
14108,-1
14109,-1
14110,0
14111,-1
14112,1
14113,0
14114,-1
14115,-1
14116,-1
14117,-1
14118,-1
14119,0
14120,-1
14121,1
14122,1
14123,0
14124,0
14125,-1
14126,0
14127,0
14128,0
14129,-1
14130,0
14131,1
14132,0
14133,-1
14134,0
14135,0
14136,0
14137,1
14138,-1
14139,0
14140,0
14141,1
14142,0
14143,0
14144,0
14145,1
14146,0
14147,0
14148,1
14149,0
14150,1
14151,0
14152,0
14153,0
14154,0
14155,0
14156,0
14157,-1
14158,-1
14159,1
14160,-1
14161,-1
14162,0
14163,0
14164,1
14165,0
14166,0
14167,-1
14168,1
14169,0
14170,0
14171,0
14172,0
14173,-1
14174,0
14175,-1
14176,-1
14177,0
14178,-1
14179,0
14180,0
14181,0
14182,0
14183,0
14184,1
14185,0
14186,-1
14187,0
14188,-1
14189,0
14190,1
14191,1
14192,0
14193,0
14194,1
14195,-1
14196,0
14197,0
14198,0
14199,-1
14200,1
14201,0
14202,0
14203,0
14204,1
14205,1
14206,0
14207,0
14208,0
14209,0
14210,-1
14211,0
14212,0
14213,-1
14214,0
14215,0
14216,0
14217,-1
14218,1
14219,0
14220,0
14221,-1
14222,1
14223,0
14224,-1
14225,1
14226,0
14227,0
14228,0
14229,0
14230,0
14231,0
14232,-1
14233,0
14234,-1
14235,1
14236,-1
14237,0
14238,1
14239,0
14240,0
14241,0
14242,1
14243,0
14244,0
14245,0
14246,0
14247,0
14248,-1
14249,0
14250,0
14251,1
14252,0
14253,0
14254,0
14255,0
14256,0
14257,0
14258,0
14259,0
14260,1
14261,0
14262,1
14263,0
14264,0
14265,0
14266,0
14267,0
14268,0
14269,-1
14270,0
14271,0
14272,-1
14273,0
14274,-1
14275,-1
14276,1
14277,-1
14278,-1
14279,0
14280,0
14281,-1
14282,0
14283,1
14284,1
14285,0
14286,-1
14287,0
14288,0
14289,-1
14290,0
14291,1
14292,-1
14293,0
14294,1
14295,0
14296,0
14297,0
14298,0
14299,0
14300,1
14301,0
14302,1
14303,0
14304,0
14305,0
14306,0
14307,0
14308,0
14309,0
14310,0
14311,-1
14312,-1
14313,0
14314,0
14315,-1
14316,1
14317,0
14318,0
14319,-1
14320,1
14321,-1
14322,1
14323,-1
14324,0
14325,0
14326,0
14327,0
14328,0
14329,-1
14330,0
14331,0
14332,0
14333,0
14334,-1
14335,0
14336,-1
14337,0
14338,0
14339,0
14340,1
14341,0
14342,-1
14343,-1
14344,0
14345,0
14346,-1
14347,-1
14348,0
14349,0
14350,0
14351,1
14352,1
14353,-1
14354,0
14355,0
14356,-1
14357,0
14358,0
14359,0
14360,0
14361,1
14362,0
14363,1
14364,0
14365,1
14366,-1
14367,1
14368,0
14369,1
14370,-1
14371,0
14372,-1
14373,0
14374,0
14375,-1
14376,1
14377,0
14378,0
14379,0
14380,0
14381,0
14382,1
14383,1
14384,0
14385,0
14386,0
14387,-1
14388,1
14389,-1
14390,0
14391,0
14392,0
14393,0
14394,0
14395,-1
14396,0
14397,0
14398,0
14399,0
14400,1
14401,0
14402,1
14403,1
14404,-1
14405,-1
14406,0
14407,0
14408,0
14409,-1
14410,-1
14411,-1
14412,1
14413,0
14414,1
14415,0
14416,0
14417,-1
14418,0
14419,-1
14420,0
14421,0
14422,1
14423,0
14424,0
14425,0
14426,0
14427,0
14428,0
14429,0
14430,0
14431,1
14432,-1
14433,0
14434,1
14435,0
14436,0
14437,0
14438,-1
14439,0
14440,-1
14441,1
14442,1
14443,-1
14444,0
14445,0
14446,0
14447,0
14448,-1
14449,-1
14450,0
14451,0
14452,0
14453,-1
14454,-1
14455,0
14456,0
14457,1
14458,0
14459,0
14460,0
14461,0
14462,-1
14463,-1
14464,0
14465,0
14466,1
14467,-1
14468,1
14469,-1
14470,1
14471,1
14472,0
14473,1
14474,0
14475,-1
14476,0
14477,0
14478,0
14479,0
14480,0
14481,0
14482,0
14483,-1
14484,-1
14485,1
14486,0
14487,0
14488,1
14489,-1
14490,0
14491,0
14492,1
14493,0
14494,0
14495,-1
14496,0
14497,0
14498,1
14499,-1
14500,-1
14501,-1
14502,-1
14503,-1
14504,-1
14505,0
14506,-1
14507,0
14508,0
14509,1
14510,0
14511,1
14512,-1
14513,1
14514,0
14515,0
14516,1
14517,-1
14518,-1
14519,0
14520,1
14521,0
14522,0
14523,1
14524,1
14525,0
14526,1
14527,-1
14528,1
14529,1
14530,1
14531,0
14532,0
14533,0
14534,-1
14535,0
14536,0
14537,0
14538,-1
14539,0
14540,0
14541,1
14542,1
14543,-1
14544,0
14545,1
14546,-1
14547,1
14548,0
14549,1
14550,0
14551,-1
14552,1
14553,0
14554,0
14555,0
14556,1
14557,1
14558,1
14559,0
14560,1
14561,1
14562,0
14563,1
14564,0
14565,0
14566,0
14567,-1
14568,0
14569,0
14570,-1
14571,1
14572,0
14573,-1
14574,0
14575,0
14576,1
14577,1
14578,0
14579,0
14580,0
14581,-1
14582,1
14583,-1
14584,-1
14585,-1
14586,-1
14587,-1
14588,0
14589,0
14590,0
14591,-1
14592,0
14593,0
14594,1
14595,0
14596,0
14597,1
14598,0
14599,0
14600,0
14601,0
14602,0
14603,1
14604,0
14605,0
14606,1
14607,1
14608,-1
14609,1
14610,-1
14611,1
14612,1
14613,0
14614,0
14615,0
14616,1
14617,0
14618,0
14619,1
14620,0
14621,0
14622,0
14623,0
14624,0
14625,-1
14626,1
14627,0
14628,-1
14629,1
14630,1
14631,0
14632,1
14633,0
14634,0
14635,1
14636,1
14637,1
14638,0
14639,0
14640,-1
14641,0
14642,0
14643,-1
14644,-1
14645,1
14646,-1
14647,1
14648,1
14649,0
14650,-1
14651,-1
14652,0
14653,-1
14654,0
14655,0
14656,1
14657,-1
14658,0
14659,0
14660,-1
14661,0
14662,0
14663,0
14664,1
14665,0
14666,-1
14667,0
14668,-1
14669,-1
14670,0
14671,-1
14672,0
14673,0
14674,1
14675,0
14676,-1
14677,1
14678,0
14679,0
14680,0
14681,0
14682,1
14683,0
14684,0
14685,0
14686,-1
14687,1
14688,0
14689,-1
14690,0
14691,0
14692,-1
14693,-1
14694,0
14695,-1
14696,0
14697,0
14698,-1
14699,0
14700,1
14701,0
14702,0
14703,0
14704,1
14705,-1
14706,0
14707,0
14708,0
14709,0
14710,1
14711,1
14712,0
14713,0
14714,0
14715,0
14716,0
14717,0
14718,1
14719,1
14720,-1
14721,0
14722,-1
14723,0
14724,-1
14725,0
14726,0
14727,0
14728,-1
14729,0
14730,1
14731,0
14732,0
14733,1
14734,0
14735,0
14736,-1
14737,0
14738,-1
14739,-1
14740,1
14741,0
14742,0
14743,1
14744,1
14745,-1
14746,1
14747,0
14748,1
14749,1
14750,0
14751,0
14752,-1
14753,0
14754,0
14755,0
14756,1
14757,-1
14758,0
14759,0
14760,0
14761,0
14762,1
14763,1
14764,-1
14765,0
14766,0
14767,1
14768,0
14769,-1
14770,-1
14771,0
14772,-1
14773,-1
14774,0
14775,0
14776,1
14777,0
14778,-1
14779,0
14780,-1
14781,0
14782,1
14783,-1
14784,0
14785,0
14786,0
14787,1
14788,0
14789,-1
14790,0
14791,0
14792,-1
14793,1
14794,0
14795,-1
14796,0
14797,-1
14798,-1
14799,1
14800,1
14801,1
14802,-1
14803,0
14804,-1
14805,0
14806,0
14807,0
14808,-1
14809,0
14810,0
14811,1
14812,0
14813,0
14814,0
14815,0
14816,1
14817,-1
14818,0
14819,-1
14820,1
14821,0
14822,-1
14823,0
14824,0
14825,1
14826,0
14827,0
14828,-1
14829,-1
14830,0
14831,1
14832,0
14833,0
14834,0
14835,1
14836,-1
14837,-1
14838,1
14839,1
14840,0
14841,1
14842,0
14843,0
14844,-1
14845,-1
14846,0
14847,1
14848,0
14849,-1
14850,-1
14851,0
14852,-1
14853,0
14854,0
14855,0
14856,-1
14857,0
14858,-1
14859,1
14860,0
14861,1
14862,0
14863,-1
14864,-1
14865,0
14866,1
14867,-1
14868,0
14869,1
14870,1
14871,0
14872,0
14873,1
14874,-1
14875,0
14876,1
14877,0
14878,0
14879,-1
14880,0
14881,0
14882,1
14883,1
14884,-1
14885,1
14886,1
14887,0
14888,-1
14889,1
14890,1
14891,-1
14892,-1
14893,0
14894,-1
14895,-1
14896,1
14897,-1
14898,0
14899,0
14900,1
14901,-1
14902,-1
14903,0
14904,1
14905,1
14906,0
14907,1
14908,-1
14909,1
14910,0
14911,0
14912,1
14913,0
14914,0
14915,0
14916,0
14917,-1
14918,0
14919,-1
14920,1
14921,1
14922,-1
14923,1
14924,0
14925,1
14926,-1
14927,0
14928,1
14929,-1
14930,-1
14931,0
14932,-1
14933,0
14934,0
14935,0
14936,1
14937,1
14938,-1
14939,1
14940,0
14941,1
14942,-1
14943,1
14944,0
14945,1
14946,1
14947,0
14948,0
14949,-1
14950,1
14951,1
14952,0
14953,-1
14954,-1
14955,0
14956,1
14957,1
14958,1
14959,0
14960,0
14961,0
14962,1
14963,1
14964,0
14965,1
14966,-1
14967,1
14968,0
14969,-1
14970,-1
14971,0
14972,0
14973,0
14974,0
14975,0
14976,0
14977,0
14978,1
14979,0
14980,0
14981,-1
14982,0
14983,0
14984,-1
14985,0
14986,0
14987,-1
14988,0
14989,0
14990,0
14991,-1
14992,0
14993,-1
14994,-1
14995,-1
14996,0
14997,0
14998,0
14999,0
15000,0
15001,0
15002,-1
15003,0
15004,0
15005,-1
15006,0
15007,0
15008,0
15009,0
15010,0
15011,-1
15012,0
15013,0
15014,0
15015,0
15016,0
15017,0
15018,0
15019,-1
15020,-1
15021,0
15022,-1
15023,0
15024,-1
15025,0
15026,0
15027,1
15028,-1
15029,0
15030,-1
15031,0
15032,-1
15033,1
15034,1
15035,0
15036,-1
15037,0
15038,0
15039,-1
15040,-1
15041,-1
15042,0
15043,0
15044,0
15045,0
15046,0
15047,-1
15048,0
15049,0
15050,0
15051,-1
15052,-1
15053,0
15054,1
15055,1
15056,0
15057,1
15058,-1
15059,1
15060,1
15061,-1
15062,-1
15063,-1
15064,-1
15065,1
15066,-1
15067,-1
15068,1
15069,0
15070,0
15071,0
15072,0
15073,0
15074,1
15075,-1
15076,0
15077,-1
15078,-1
15079,1
15080,-1
15081,-1
15082,1
15083,0
15084,1
15085,-1
15086,0
15087,0
15088,0
15089,-1
15090,0
15091,0
15092,-1
15093,-1
15094,0
15095,0
15096,0
15097,-1
15098,-1
15099,0
15100,-1
15101,-1
15102,-1
15103,-1
15104,1
15105,0
15106,-1
15107,0
15108,1
15109,0
15110,-1
15111,-1
15112,-1
15113,-1
15114,0
15115,1
15116,-1
15117,1
15118,0
15119,0
15120,-1
15121,0
15122,-1
15123,1
15124,-1
15125,-1
15126,-1
15127,-1
15128,0
15129,-1
15130,-1
15131,1
15132,0
15133,1
15134,0
15135,1
15136,0
15137,0
15138,0
15139,0
15140,-1
15141,-1
15142,-1
15143,-1
15144,-1
15145,0
15146,1
15147,-1
15148,1
15149,1
15150,0
15151,0
15152,1
15153,-1
15154,-1
15155,-1
15156,0
15157,0
15158,0
15159,0
15160,0
15161,-1
15162,-1
15163,-1
15164,1
15165,-1
15166,1
15167,0
15168,-1
15169,0
15170,-1
15171,1
15172,-1
15173,-1
15174,0
15175,-1
15176,-1
15177,0
15178,0
15179,0
15180,-1
15181,0
15182,-1
15183,0
15184,-1
15185,1
15186,1
15187,-1
15188,0
15189,0
15190,-1
15191,-1
15192,0
15193,0
15194,-1
15195,-1
15196,0
15197,0
15198,0
15199,-1
15200,0
15201,1
15202,0
15203,0
15204,0
15205,0
15206,0
15207,0
15208,0
15209,0
15210,0
15211,1
15212,-1
15213,-1
15214,0
15215,1
15216,0
15217,0
15218,-1
15219,-1
15220,0
15221,-1
15222,1
15223,-1
15224,0
15225,1
15226,0
15227,-1
15228,0
15229,0
15230,0
15231,-1
15232,0
15233,-1
15234,-1
15235,0
15236,-1
15237,0
15238,0
15239,-1
15240,0
15241,-1
15242,1
15243,0
15244,-1
15245,0
15246,-1
15247,0
15248,0
15249,0
15250,-1
15251,0
15252,1
15253,-1
15254,-1
15255,-1
15256,-1
15257,0
15258,0
15259,-1
15260,-1
15261,-1
15262,-1
15263,0
15264,0
15265,0
15266,0
15267,0
15268,-1
15269,0
15270,1
15271,-1
15272,0
15273,-1
15274,0
15275,0
15276,-1
15277,0
15278,0
15279,1
15280,-1
15281,0
15282,-1
15283,1
15284,0
15285,0
15286,1
15287,0
15288,0
15289,1
15290,1
15291,0
15292,1
15293,1
15294,1
15295,-1
15296,0
15297,-1
15298,-1
15299,0
15300,1
15301,-1
15302,0
15303,1
15304,1
15305,-1
15306,-1
15307,-1
15308,0
15309,0
15310,-1
15311,1
15312,0
15313,1
15314,-1
15315,-1
15316,0
15317,-1
15318,1
15319,0
15320,0
15321,1
15322,1
15323,0
15324,0
15325,0
15326,1
15327,0
15328,0
15329,1
15330,-1
15331,1
15332,0
15333,1
15334,0
15335,0
15336,0
15337,0
15338,-1
15339,0
15340,-1
15341,0
15342,1
15343,1
15344,-1
15345,1
15346,-1
15347,-1
15348,1
15349,1
15350,1
15351,1
15352,-1
15353,-1
15354,-1
15355,0
15356,-1
15357,-1
15358,-1
15359,-1
15360,1
15361,1
15362,-1
15363,0
15364,1
15365,0
15366,0
15367,-1
15368,0
15369,0
15370,-1
15371,-1
15372,0
15373,-1
15374,0
15375,0
15376,1
15377,0
15378,1
15379,0
15380,1
15381,0
15382,-1
15383,-1
15384,-1
15385,0
15386,0
15387,1
15388,-1
15389,0
15390,-1
15391,1
15392,0
15393,0
15394,-1
15395,-1
15396,0
15397,1
15398,0
15399,-1
15400,-1
15401,0
15402,0
15403,1
15404,-1
15405,0
15406,0
15407,1
15408,1
15409,-1
15410,0
15411,-1
15412,0
15413,-1
15414,1
15415,0
15416,0
15417,0
15418,-1
15419,-1
15420,0
15421,0
15422,1
15423,1
15424,0
15425,1
15426,0
15427,0
15428,-1
15429,-1
15430,-1
15431,1
15432,1
15433,1
15434,1
15435,0
15436,0
15437,-1
15438,-1
15439,0
15440,0
15441,0
15442,0
15443,-1
15444,0
15445,0
15446,0
15447,-1
15448,0
15449,0
15450,-1
15451,0
15452,0
15453,1
15454,0
15455,0
15456,-1
15457,1
15458,-1
15459,-1
15460,0
15461,0
15462,-1
15463,0
15464,0
15465,0
15466,0
15467,0
15468,0
15469,0
15470,1
15471,-1
15472,0
15473,0
15474,-1
15475,-1
15476,-1
15477,1
15478,1
15479,0
15480,1
15481,0
15482,-1
15483,1
15484,-1
15485,0
15486,-1
15487,0
15488,0
15489,0
15490,1
15491,1
15492,1
15493,-1
15494,0
15495,0
15496,0
15497,-1
15498,0
15499,1
15500,1
15501,0
15502,-1
15503,0
15504,0
15505,1
15506,0
15507,-1
15508,1
15509,0
15510,0
15511,0
15512,0
15513,0
15514,1
15515,-1
15516,1
15517,1
15518,1
15519,-1
15520,-1
15521,0
15522,-1
15523,0
15524,0
15525,-1
15526,1
15527,0
15528,-1
15529,1
15530,0
15531,0
15532,-1
15533,0
15534,1
15535,0
15536,1
15537,0
15538,0
15539,1
15540,0
15541,1
15542,-1
15543,0
15544,1
15545,0
15546,-1
15547,1
15548,0
15549,0
15550,0
15551,1
15552,-1
15553,-1
15554,0
15555,-1
15556,0
15557,0
15558,-1
15559,-1
15560,0
15561,-1
15562,1
15563,1
15564,0
15565,-1
15566,1
15567,1
15568,1
15569,-1
15570,1
15571,0
15572,0
15573,0
15574,1
15575,-1
15576,-1
15577,1
15578,1
15579,-1
15580,0
15581,0
15582,0
15583,1
15584,0
15585,0
15586,-1
15587,-1
15588,1
15589,1
15590,-1
15591,1
15592,-1
15593,1
15594,1
15595,0
15596,-1
15597,-1
15598,-1
15599,0
15600,0
15601,1
15602,0
15603,0
15604,1
15605,-1
15606,-1
15607,-1
15608,0
15609,1
15610,-1
15611,-1
15612,1
15613,1
15614,0
15615,1
15616,0
15617,-1
15618,1
15619,-1
15620,1
15621,-1
15622,0
15623,0
15624,-1
15625,-1
15626,1
15627,-1
15628,0
15629,-1
15630,1
15631,-1
15632,-1
15633,1
15634,1
15635,0
15636,-1
15637,0
15638,0
15639,-1
15640,0
15641,-1
15642,0
15643,-1
15644,-1
15645,0
15646,0
15647,-1
15648,-1
15649,-1
15650,0
15651,-1
15652,0
15653,0
15654,-1
15655,-1
15656,1
15657,1
15658,1
15659,-1
15660,-1
15661,1
15662,-1
15663,-1
15664,-1
15665,-1
15666,1
15667,0
15668,1
15669,1
15670,-1
15671,0
15672,-1
15673,-1
15674,0
15675,-1
15676,-1
15677,0
15678,0
15679,0
15680,0
15681,-1
15682,-1
15683,0
15684,0
15685,-1
15686,0
15687,1
15688,-1
15689,-1
15690,1
15691,0
15692,1
15693,-1
15694,0
15695,1
15696,-1
15697,0
15698,-1
15699,0
15700,0
15701,0
15702,-1
15703,-1
15704,-1
15705,1
15706,-1
15707,-1
15708,0
15709,-1
15710,-1
15711,0
15712,0
15713,0
15714,0
15715,1
15716,-1
15717,-1
15718,0
15719,-1
15720,-1
15721,-1
15722,-1
15723,0
15724,-1
15725,0
15726,-1
15727,0
15728,-1
15729,0
15730,-1
15731,1
15732,0
15733,-1
15734,0
15735,0
15736,-1
15737,0
15738,0
15739,1
15740,0
15741,1
15742,0
15743,-1
15744,0
15745,-1
15746,-1
15747,1
15748,1
15749,-1
15750,-1
15751,1
15752,0
15753,1
15754,0
15755,0
15756,-1
15757,0
15758,1
15759,1
15760,-1
15761,0
15762,-1
15763,0
15764,-1
15765,0
15766,0
15767,0
15768,-1
15769,-1
15770,-1
15771,0
15772,0
15773,-1
15774,-1
15775,-1
15776,-1
15777,0
15778,-1
15779,-1
15780,-1
15781,1
15782,1
15783,-1
15784,0
15785,0
15786,0
15787,-1
15788,1
15789,1
15790,1
15791,0
15792,-1
15793,1
15794,0
15795,-1
15796,1
15797,-1
15798,-1
15799,-1
15800,0
